65.4654	262.107
60.704	258.666
59.6586	251.606
64.953	261.248
88.2419	256.602
80.59	258.646
39.4925	261.564
63.5484	248.347
64.0059	256.398
56.5413	259.615
53.8019	251.073
35.5679	268.371
39.4171	259.723
72.5269	257.591
49.9904	249.702
63.3887	256.887
49.835	256.52
96.2519	252.423
70.5156	255.494
55.4262	262.738
71.3386	255.557
75.5711	260.366
72.1405	252.731
55.7577	259.785
35.6856	253.886
71.8739	266.808
66.7042	259.087
60.5669	253.711
62.555	251.133
63.3581	256.591
56.1692	254.356
33.7746	245.549
70.3118	267.47
47.1797	266.613
45.4578	251.554
94.1029	248.173
45.18	255.447
70.1798	259.726
39.09	258.375
44.4744	261.963
66.4179	254.164
62.2833	261.769
47.7815	264.075
91.0941	242.9
83.7734	253.978
44.5784	260.281
75.1187	252.898
77.5408	268.373
50.2896	263.131
67.8213	256.765
62.1046	261.426
67.6549	253.124
56.7415	261.037
69.2679	266.978
55.3125	254.932
53.3844	266.563
71.7256	244.994
71.1028	265.959
43.5178	259.426
47.2011	267.581
45.6635	259.503
71.2415	254.681
65.5306	267.093
43.8111	268.105
78.1762	251.604
44.2455	250.366
71.2397	251.466
43.9313	256.656
58.5273	258.291
63.9833	248.331
73.7615	240.775
63.0512	246.884
68.5636	257.24
71.4221	257.614
50.3547	269.302
52.9607	261.682
53.2958	254.41
48.5977	261.617
88.3315	252.267
40.4296	253.419
71.9911	250.721
74.5506	254.885
59.1883	248.731
106.027	244.696
64.4144	262.918
75.6147	245.712
70.4104	254.662
72.8313	250.215
43.1685	273.651
64.0488	256.715
61.3395	268.284
37.827	261.815
78.208	248.992
70.9992	257.507
54.9628	250.942
47.758	262.243
56.1871	260.825
42.2053	257.384
44.5975	265.777
45.6453	263.992
61.4713	249.116
43.9557	259.514
27.5318	266.796
60.8723	255.936
47.2218	271.352
36.0167	255.204
57.4935	256.788
74.2327	252.98
75.1631	269.041
39.8692	252.831
52.1876	254.4
67.6597	254.671
53.2409	258.733
90.3417	254.528
56.1389	255.372
68.4178	249.445
60.1931	258.585
67.8922	257.178
56.2501	251.433
30.458	257.928
75.0217	248.859
67.3367	261.295
82.5231	242.664
55.5431	256.775
61.5202	263.987
42.0005	262.374
71.227	249.717
87.4897	256.249
48.7806	260.805
69.2829	261.822
54.2331	255.721
73.314	257.022
64.3795	253.988
22.9377	259.85
82.348	250.387
49.7792	260.259
60.4162	259.914
51.7906	253.948
40.4472	257.385
81.0056	261.346
79.4078	258.482
59.7824	257.932
45.7704	259.337
38.7917	264.778
41.7467	266.615
66.2788	254.226
49.0705	253.244
47.9556	253.749
45.8939	251.411
61.2928	259.772
46.6839	259.178
66.3767	247.984
43.6528	251.415
70.5844	252.446
78.5798	248.355
69.9356	254.204
48.169	250.92
47.6225	241.321
89.9742	249.766
84.827	247.743
80.173	249.868
69.6786	254.421
65.7944	256.095
69.0701	243.093
64.2091	243.138
82.7538	246.506
47.6638	278.932
53.3881	259.664
70.0216	260.916
44.7846	252.137
47.1992	258.157
62.3288	261.65
75.8988	255.924
53.6486	254.787
62.9758	243.603
